onoff		00:00:00.000	0.0	00:00:06.060	6.06	00:00:06.060	6.06	off
onoff		00:00:06.060	6.06	00:01:24.500	84.5	00:01:18.440	78.44	on
onoff		00:01:24.500	84.5	00:01:25.250	85.25	00:00:00.750	0.75	off
onoff		00:01:25.250	85.25	00:02:17.165	137.165	00:00:51.915	51.915	on
onoff		00:02:17.165	137.165	00:02:17.836	137.836	00:00:00.671	0.671	off
onoff		00:02:17.836	137.836	00:04:54.010	294.01	00:02:36.174	156.174	on
onoff		00:04:54.010	294.01	00:04:54.943	294.943	00:00:00.933	0.933	off
onoff		00:04:54.943	294.943	00:06:41.286	401.286	00:01:46.343	106.343	on
onoff		00:06:41.286	401.286	00:06:59.072	419.072	00:00:17.786	17.786	on
onoff		00:06:59.072	419.072	00:07:03.379	423.379	00:00:04.307	4.307	on
onoff		00:07:03.379	423.379	00:07:22.915	442.915	00:00:19.536	19.536	on
onoff		00:07:22.915	442.915	00:07:23.817	443.817	00:00:00.902	0.902	off
onoff		00:07:23.817	443.817	00:07:58.306	478.306	00:00:34.489	34.489	on
onoff		00:07:58.306	478.306	00:07:59.011	479.011	00:00:00.705	0.705	off
onoff		00:07:59.011	479.011	00:08:57.638	537.638	00:00:58.627	58.627	on
onoff		00:08:57.638	537.638	00:09:00.242	540.242	00:00:02.604	2.604	off
onoff		00:09:00.242	540.242	00:09:21.730	561.73	00:00:21.488	21.488	on
onoff		00:09:21.730	561.73	00:09:22.866	562.866	00:00:01.136	1.136	off
onoff		00:09:22.866	562.866	00:11:11.078	671.078	00:01:48.212	108.212	on
onoff		00:11:11.078	671.078	00:11:18.322	678.322	00:00:07.244	7.244	on
onoff		00:11:18.322	678.322	00:11:19.730	679.73	00:00:01.408	1.408	off
onoff		00:11:19.730	679.73	00:12:31.576	751.576	00:01:11.846	71.846	on
onoff		00:12:31.576	751.576	00:12:36.773	756.773	00:00:05.197	5.197	off
onoff		00:12:36.773	756.773	00:13:03.413	783.413	00:00:26.640	26.64	on
onoff		00:13:03.413	783.413	00:13:03.763	783.763	00:00:00.350	0.35	off
onoff		00:13:03.763	783.763	00:13:10.258	790.258	00:00:06.495	6.495	on
onoff		00:13:10.258	790.258	00:13:19.220	799.22	00:00:08.962	8.962	off
onoff		00:13:19.220	799.22	00:13:20.049	800.049	00:00:00.829	0.829	on
onoff		00:13:20.049	800.049	00:13:36.034	816.034	00:00:15.985	15.985	off
onoff		00:13:36.034	816.034	00:16:10.016	970.016	00:02:33.982	153.982	on
onoff		00:16:10.016	970.016	00:16:29.430	989.43	00:00:19.414	19.414	off
onoff		00:16:29.430	989.43	00:16:35.973	995.973	00:00:06.543	6.543	on
onoff		00:16:35.973	995.973	00:16:39.025	999.025	00:00:03.052	3.052	off
onoff		00:16:39.025	999.025	00:16:54.209	1014.209	00:00:15.184	15.184	on
onoff		00:16:54.209	1014.209	00:16:55.497	1015.497	00:00:01.288	1.288	off
onoff		00:16:55.497	1015.497	00:16:57.943	1017.943	00:00:02.446	2.446	on
onoff		00:16:57.943	1017.943	00:17:02.080	1022.08	00:00:04.137	4.137	off
onoff		00:17:02.080	1022.08	00:17:20.221	1040.221	00:00:18.141	18.141	on
onoff		00:17:20.221	1040.221	00:17:21.270	1041.27	00:00:01.049	1.049	off
onoff		00:17:21.270	1041.27	00:18:31.448	1111.448	00:01:10.178	70.178	on
onoff		00:18:31.448	1111.448	00:18:33.849	1113.849	00:00:02.401	2.401	off
onoff		00:18:33.849	1113.849	00:18:36.178	1116.178	00:00:02.329	2.329	on
onoff		00:18:36.178	1116.178	00:18:37.113	1117.113	00:00:00.935	0.935	off
onoff		00:18:37.113	1117.113	00:18:46.465	1126.465	00:00:09.352	9.352	on
onoff		00:18:46.465	1126.465	00:20:52.124	1252.124	00:02:05.659	125.659	off
onoff		00:20:52.124	1252.124	00:21:14.374	1274.374	00:00:22.250	22.25	on
onoff		00:21:14.374	1274.374	00:21:15.159	1275.159	00:00:00.785	0.785	off
onoff		00:21:15.159	1275.159	00:21:18.166	1278.166	00:00:03.007	3.007	on
onoff		00:21:18.166	1278.166	00:21:20.032	1280.032	00:00:01.866	1.866	off
onoff		00:21:20.032	1280.032	00:21:22.609	1282.609	00:00:02.577	2.577	on
onoff		00:21:22.609	1282.609	00:21:23.700	1283.7	00:00:01.091	1.091	off
onoff		00:21:23.700	1283.7	00:22:28.784	1348.784	00:01:05.084	65.084	on
onoff		00:22:28.784	1348.784	00:22:29.287	1349.287	00:00:00.503	0.503	off
onoff		00:22:29.287	1349.287	00:22:29.861	1349.861	00:00:00.574	0.574	on
onoff		00:22:29.861	1349.861	00:22:31.272	1351.272	00:00:01.411	1.411	off
onoff		00:22:31.272	1351.272	00:22:54.602	1374.602	00:00:23.330	23.33	on
onoff		00:22:54.602	1374.602	00:22:55.622	1375.622	00:00:01.020	1.02	off
onoff		00:22:55.622	1375.622	00:22:58.782	1378.782	00:00:03.160	3.16	on
onoff		00:22:58.782	1378.782	00:23:00.812	1380.812	00:00:02.030	2.03	off
onoff		00:23:00.812	1380.812	00:23:07.607	1387.607	00:00:06.795	6.795	on
onoff		00:23:07.607	1387.607	00:23:13.777	1393.777	00:00:06.170	6.17	on
onoff		00:23:13.799	1393.799	00:23:23.983	1403.983	00:00:10.184	10.184	on
onoff		00:23:23.983	1403.983	00:23:28.481	1408.481	00:00:04.498	4.498	off
onoff		00:23:28.481	1408.481	00:23:38.852	1418.852	00:00:10.371	10.371	on
onoff		00:23:38.852	1418.852	00:23:42.286	1422.286	00:00:03.434	3.434	off
