onoff		00:00:00.000	0.0	00:00:07.260	7.26	00:00:07.260	7.26	on
onoff		00:00:07.260	7.26	00:00:14.490	14.49	00:00:07.230	7.23	off
onoff		00:00:14.490	14.49	00:00:17.615	17.615	00:00:03.125	3.125	on
onoff		00:00:17.615	17.615	00:00:18.852	18.852	00:00:01.237	1.237	off
onoff		00:00:18.852	18.852	00:00:22.313	22.313	00:00:03.461	3.461	on
onoff		00:00:22.313	22.313	00:00:34.502	34.502	00:00:12.189	12.189	off
onoff		00:00:34.502	34.502	00:00:40.097	40.097	00:00:05.595	5.595	on
onoff		00:00:40.097	40.097	00:00:49.569	49.569	00:00:09.472	9.472	off
onoff		00:00:49.569	49.569	00:00:56.753	56.753	00:00:07.184	7.184	on
onoff		00:00:56.753	56.753	00:00:57.506	57.506	00:00:00.753	0.753	on
onoff		00:00:57.506	57.506	00:00:59.812	59.812	00:00:02.306	2.306	off
onoff		00:00:59.812	59.812	00:01:05.973	65.973	00:00:06.161	6.161	on
onoff		00:01:05.987	65.987	00:01:07.000	67.0	00:00:01.013	1.013	off
onoff		00:01:07.000	67.0	00:01:26.090	86.09	00:00:19.090	19.09	on
onoff		00:01:26.090	86.09	00:01:28.677	88.677	00:00:02.587	2.587	off
onoff		00:01:28.677	88.677	00:01:36.941	96.941	00:00:08.264	8.264	on
onoff		00:01:36.941	96.941	00:01:41.733	101.733	00:00:04.792	4.792	off
onoff		00:01:41.733	101.733	00:02:02.298	122.298	00:00:20.565	20.565	on
onoff		00:02:02.298	122.298	00:05:02.173	302.173	00:02:59.875	179.875	off
onoff		00:05:02.173	302.173	00:05:32.412	332.412	00:00:30.239	30.239	on
onoff		00:05:32.412	332.412	00:05:37.495	337.495	00:00:05.083	5.083	off
onoff		00:05:37.495	337.495	00:06:00.480	360.48	00:00:22.985	22.985	on
onoff		00:06:00.480	360.48	00:06:16.512	376.512	00:00:16.032	16.032	off
onoff		00:06:16.512	376.512	00:06:30.238	390.238	00:00:13.726	13.726	on
onoff		00:06:30.238	390.238	00:06:32.499	392.499	00:00:02.261	2.261	off
onoff		00:06:32.499	392.499	00:07:50.524	470.524	00:01:18.025	78.025	on
onoff		00:07:50.524	470.524	00:07:55.814	475.814	00:00:05.290	5.29	off
onoff		00:07:55.814	475.814	00:08:49.862	529.862	00:00:54.048	54.048	on
onoff		00:08:49.862	529.862	00:08:56.472	536.472	00:00:06.610	6.61	off
onoff		00:08:56.472	536.472	00:09:35.850	575.85	00:00:39.378	39.378	on
onoff		00:09:35.850	575.85	00:09:40.269	580.269	00:00:04.419	4.419	off
onoff		00:09:40.269	580.269	00:09:50.045	590.045	00:00:09.776	9.776	on
onoff		00:09:50.045	590.045	00:09:52.287	592.287	00:00:02.242	2.242	off
onoff		00:09:52.287	592.287	00:10:12.525	612.525	00:00:20.238	20.238	on
onoff		00:10:12.525	612.525	00:10:24.110	624.11	00:00:11.585	11.585	off
onoff		00:10:24.110	624.11	00:10:58.188	658.188	00:00:34.078	34.078	on
onoff		00:10:58.188	658.188	00:11:01.530	661.53	00:00:03.342	3.342	off
onoff		00:11:01.530	661.53	00:11:24.146	684.146	00:00:22.616	22.616	on
onoff		00:11:24.146	684.146	00:11:30.401	690.401	00:00:06.255	6.255	off
onoff		00:11:30.401	690.401	00:11:46.200	706.2	00:00:15.799	15.799	on
onoff		00:11:46.200	706.2	00:11:48.814	708.814	00:00:02.614	2.614	off
onoff		00:11:48.814	708.814	00:12:30.713	750.713	00:00:41.899	41.899	on
onoff		00:12:30.713	750.713	00:12:32.206	752.206	00:00:01.493	1.493	off
onoff		00:12:32.206	752.206	00:12:33.618	753.618	00:00:01.412	1.412	on
onoff		00:12:33.618	753.618	00:12:37.010	757.01	00:00:03.392	3.392	off
onoff		00:12:37.010	757.01	00:14:15.809	855.809	00:01:38.799	98.799	on
onoff		00:14:15.809	855.809	00:14:18.039	858.039	00:00:02.230	2.23	off
onoff		00:14:18.039	858.039	00:14:28.921	868.921	00:00:10.882	10.882	on
