onoff		00:00:00.000	0.0	00:00:58.867	58.867	00:00:58.867	58.867	off
onoff		00:00:58.867	58.867	00:01:16.189	76.189	00:00:17.322	17.322	on
onoff		00:01:16.189	76.189	00:01:19.803	79.803	00:00:03.614	3.614	off
onoff		00:01:19.803	79.803	00:01:34.761	94.761	00:00:14.958	14.958	on
onoff		00:01:34.761	94.761	00:01:37.556	97.556	00:00:02.795	2.795	off
onoff		00:01:37.556	97.556	00:02:18.968	138.968	00:00:41.412	41.412	on
onoff		00:02:18.968	138.968	00:02:24.371	144.371	00:00:05.403	5.403	off
onoff		00:02:24.371	144.371	00:02:51.516	171.516	00:00:27.145	27.145	on
onoff		00:02:51.516	171.516	00:02:52.469	172.469	00:00:00.953	0.953	off
onoff		00:02:52.469	172.469	00:03:14.973	194.973	00:00:22.504	22.504	on
onoff		00:03:14.973	194.973	00:03:15.916	195.916	00:00:00.943	0.943	off
onoff		00:03:15.916	195.916	00:03:31.557	211.557	00:00:15.641	15.641	on
onoff		00:03:31.557	211.557	00:03:38.379	218.379	00:00:06.822	6.822	off
onoff		00:03:38.379	218.379	00:04:48.762	288.762	00:01:10.383	70.383	on
onoff		00:04:48.762	288.762	00:06:10.780	370.78	00:01:22.018	82.018	off
onoff		00:06:10.780	370.78	00:06:29.679	389.679	00:00:18.899	18.899	on
onoff		00:06:29.679	389.679	00:06:31.645	391.645	00:00:01.966	1.966	off
onoff		00:06:31.645	391.645	00:06:40.007	400.007	00:00:08.362	8.362	on
onoff		00:06:40.007	400.007	00:06:41.225	401.225	00:00:01.218	1.218	off
onoff		00:06:41.225	401.225	00:06:45.907	405.907	00:00:04.682	4.682	on
onoff		00:06:45.907	405.907	00:06:47.235	407.235	00:00:01.328	1.328	off
onoff		00:06:47.235	407.235	00:06:51.929	411.929	00:00:04.694	4.694	on
onoff		00:06:51.929	411.929	00:06:52.475	412.475	00:00:00.546	0.546	off
onoff		00:06:52.475	412.475	00:07:02.462	422.462	00:00:09.987	9.987	on
onoff		00:07:02.462	422.462	00:07:03.308	423.308	00:00:00.846	0.846	off
onoff		00:07:03.308	423.308	00:08:37.885	517.885	00:01:34.577	94.577	on
onoff		00:08:37.885	517.885	00:08:55.795	535.795	00:00:17.910	17.91	off
onoff		00:08:55.795	535.795	00:11:49.899	709.899	00:02:54.104	174.104	on
onoff		00:11:49.899	709.899	00:11:51.453	711.453	00:00:01.554	1.554	off
onoff		00:11:51.453	711.453	00:11:58.026	718.026	00:00:06.573	6.573	on
onoff		00:11:58.026	718.026	00:12:04.798	724.798	00:00:06.772	6.772	off
onoff		00:12:04.798	724.798	00:13:31.194	811.194	00:01:26.396	86.396	on
onoff		00:13:31.194	811.194	00:13:34.670	814.67	00:00:03.476	3.476	off
onoff		00:13:34.670	814.67	00:14:43.838	883.838	00:01:09.168	69.168	on
onoff		00:14:43.838	883.838	00:14:44.610	884.61	00:00:00.772	0.772	off
onoff		00:14:44.610	884.61	00:14:49.478	889.478	00:00:04.868	4.868	on
onoff		00:14:49.478	889.478	00:14:50.384	890.384	00:00:00.906	0.906	off
onoff		00:14:50.384	890.384	00:15:47.979	947.979	00:00:57.595	57.595	on
