onoff		00:00:00.000	0.0	00:04:17.745	257.745	00:04:17.745	257.745	off
onoff		00:04:17.745	257.745	00:04:20.439	260.439	00:00:02.694	2.694	on
onoff		00:04:20.439	260.439	00:05:13.099	313.099	00:00:52.660	52.66	off
onoff		00:05:13.099	313.099	00:05:25.559	325.559	00:00:12.460	12.46	on
onoff		00:05:25.559	325.559	00:05:34.399	334.399	00:00:08.840	8.84	off
onoff		00:05:34.399	334.399	00:06:14.679	374.679	00:00:40.280	40.28	on
onoff		00:06:14.679	374.679	00:07:15.893	435.893	00:01:01.214	61.214	on
onoff		00:07:15.893	435.893	00:07:23.206	443.206	00:00:07.313	7.313	off
onoff		00:07:23.206	443.206	00:08:23.919	503.919	00:01:00.713	60.713	on
onoff		00:08:23.919	503.919	00:08:26.469	506.469	00:00:02.550	2.55	off
onoff		00:08:26.469	506.469	00:10:13.334	613.334	00:01:46.865	106.865	on
onoff		00:10:13.334	613.334	00:10:15.841	615.841	00:00:02.507	2.507	off
onoff		00:10:15.841	615.841	00:12:29.177	749.177	00:02:13.336	133.336	on
onoff		00:12:29.177	749.177	00:12:31.429	751.429	00:00:02.252	2.252	off
onoff		00:12:31.429	751.429	00:12:36.217	756.217	00:00:04.788	4.788	on
onoff		00:12:36.217	756.217	00:12:40.463	760.463	00:00:04.246	4.246	off
onoff		00:12:40.463	760.463	00:13:58.790	838.79	00:01:18.327	78.327	on
onoff		00:13:58.790	838.79	00:14:30.631	870.631	00:00:31.841	31.841	off
onoff		00:14:30.631	870.631	00:14:57.730	897.73	00:00:27.099	27.099	on
onoff		00:14:57.730	897.73	00:16:40.140	1000.14	00:01:42.410	102.41	off
onoff		00:16:40.140	1000.14	00:16:42.875	1002.875	00:00:02.735	2.735	on
onoff		00:16:42.875	1002.875	00:17:05.797	1025.797	00:00:22.922	22.922	off
onoff		00:17:05.797	1025.797	00:17:07.175	1027.175	00:00:01.378	1.378	on
onoff		00:17:07.175	1027.175	00:17:09.476	1029.476	00:00:02.301	2.301	off
onoff		00:17:09.476	1029.476	00:17:13.744	1033.744	00:00:04.268	4.268	on
onoff		00:17:13.744	1033.744	00:17:17.325	1037.325	00:00:03.581	3.581	off
onoff		00:17:17.325	1037.325	00:17:34.918	1054.918	00:00:17.593	17.593	on
onoff		00:17:34.918	1054.918	00:17:35.291	1055.291	00:00:00.373	0.373	off
onoff		00:17:35.291	1055.291	00:18:25.544	1105.544	00:00:50.253	50.253	on
onoff		00:18:25.544	1105.544	00:18:28.527	1108.527	00:00:02.983	2.983	off
onoff		00:18:28.527	1108.527	00:18:31.315	1111.315	00:00:02.788	2.788	on
onoff		00:18:31.315	1111.315	00:18:34.681	1114.681	00:00:03.366	3.366	off
onoff		00:18:34.681	1114.681	00:19:24.018	1164.018	00:00:49.337	49.337	on
onoff		00:19:24.018	1164.018	00:19:25.259	1165.259	00:00:01.241	1.241	off
onoff		00:19:25.259	1165.259	00:19:54.608	1194.608	00:00:29.349	29.349	on
onoff		00:19:54.608	1194.608	00:19:57.043	1197.043	00:00:02.435	2.435	off
onoff		00:19:57.043	1197.043	00:20:09.915	1209.915	00:00:12.872	12.872	on
onoff		00:20:09.915	1209.915	00:20:11.269	1211.269	00:00:01.354	1.354	off
onoff		00:20:11.269	1211.269	00:20:51.066	1251.066	00:00:39.797	39.797	on
onoff		00:20:51.066	1251.066	00:20:52.087	1252.087	00:00:01.021	1.021	off
onoff		00:20:52.087	1252.087	00:21:44.046	1304.046	00:00:51.959	51.959	on
onoff		00:21:44.046	1304.046	00:21:45.516	1305.516	00:00:01.470	1.47	off
onoff		00:21:45.516	1305.516	00:21:53.571	1313.571	00:00:08.055	8.055	on
onoff		00:21:53.571	1313.571	00:21:55.803	1315.803	00:00:02.232	2.232	off
onoff		00:21:55.803	1315.803	00:22:15.907	1335.907	00:00:20.104	20.104	on
onoff		00:22:15.907	1335.907	00:22:17.795	1337.795	00:00:01.888	1.888	off
onoff		00:22:17.795	1337.795	00:23:03.731	1383.731	00:00:45.936	45.936	on
onoff		00:23:03.731	1383.731	00:23:05.151	1385.151	00:00:01.420	1.42	off
onoff		00:23:05.151	1385.151	00:25:16.381	1516.381	00:02:11.230	131.23	on
onoff		00:25:16.381	1516.381	00:25:17.896	1517.896	00:00:01.515	1.515	off
onoff		00:25:17.896	1517.896	00:25:36.453	1536.453	00:00:18.557	18.557	on
onoff		00:25:36.453	1536.453	00:25:40.854	1540.854	00:00:04.401	4.401	off
onoff		00:25:40.854	1540.854	00:25:42.973	1542.973	00:00:02.119	2.119	on
onoff		00:25:42.973	1542.973	00:25:46.443	1546.443	00:00:03.470	3.47	off
